rating_id,student_id,course_id,rating_date,rating,review_text,difficulty_rating,content_quality,instructor_rating,would_recommend
R0265,S059,C034,2024-02-01,1,"Trải nghiệm học không tốt, cần cải thiện.",1,4,4,False
R0266,S037,C011,2024-03-17,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,2,4,True
R0267,S087,C004,2024-03-29,4,"Khóa học tuyệt vời, highly recommend.",1,5,2,True
R0268,S094,C027,2024-01-27,3,Học xong có thêm kiến thức nhưng chưa sâu.,3,5,3,False
R0269,S026,C027,2024-01-22,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,5,3,True
R0270,S025,C017,2024-02-25,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,4,5,True
R0271,S097,C018,2024-01-22,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,4,5,True
R0272,S053,C032,2024-01-02,4,"Khóa học tuyệt vời, highly recommend.",5,3,1,True
R0273,S083,C025,2024-03-07,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,5,2,True
R0274,S113,C034,2024-02-01,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",2,4,5,False
R0275,S080,C003,2024-02-01,2,Nội dung chưa rõ ràng và hơi khó hiểu.,1,4,4,False
R0276,S023,C018,2024-02-08,4,"Khóa học tuyệt vời, highly recommend.",1,1,1,True
R0277,S057,C029,2024-03-30,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,5,1,True
R0278,S052,C020,2024-01-16,3,Không quá xuất sắc nhưng cũng không tệ.,5,5,3,False
R0279,S078,C020,2024-03-30,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,5,1,True
R0280,S007,C026,2024-03-18,1,Mình không hài lòng với khóa học này.,4,2,4,False
R0281,S076,C019,2024-03-24,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",5,1,4,True
R0282,S013,C002,2024-03-24,3,Học xong có thêm kiến thức nhưng chưa sâu.,3,4,4,False
R0283,S053,C003,2024-03-06,3,Không quá xuất sắc nhưng cũng không tệ.,4,5,4,True
R0284,S023,C016,2024-02-01,5,"Khóa học tuyệt vời, highly recommend.",3,1,4,True
R0285,S007,C030,2024-02-18,5,"Khóa học tuyệt vời, highly recommend.",5,2,2,True
R0286,S088,C010,2024-02-11,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,3,3,True
R0287,S030,C018,2024-03-04,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,4,3,True
R0288,S048,C008,2024-03-20,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,4,5,True
R0289,S091,C025,2024-03-06,4,"Khóa học tuyệt vời, highly recommend.",3,4,3,True
R0290,S094,C016,2024-01-16,4,"Nội dung chi tiết, rõ ràng và thực tế.",4,1,3,True
R0291,S022,C006,2024-03-23,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,1,5,True
R0292,S081,C018,2024-03-07,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,4,3,5,False
R0293,S077,C014,2024-02-21,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,2,1,True
R0294,S031,C033,2024-03-25,5,"Khóa học tuyệt vời, highly recommend.",3,5,4,True
R0295,S065,C029,2024-02-07,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,4,4,True
R0296,S040,C032,2024-03-13,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,5,3,True
R0297,S057,C013,2024-02-26,4,"Khóa học tuyệt vời, highly recommend.",5,3,3,True
R0298,S038,C021,2024-01-04,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,5,3,True
R0299,S017,C010,2024-01-14,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,4,1,True
R0300,S073,C033,2024-02-14,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,2,1,3,False
R0301,S004,C030,2024-01-21,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,5,2,True
R0302,S019,C017,2024-03-28,1,Chất lượng bài giảng chưa tốt.,4,1,4,False
R0303,S044,C031,2024-03-23,1,Mình không hài lòng với khóa học này.,1,1,3,False
R0304,S043,C026,2024-03-18,4,"Khóa học tuyệt vời, highly recommend.",4,5,4,True
R0305,S081,C006,2024-01-24,2,Khóa học chưa đáp ứng được kỳ vọng.,2,1,2,False
R0306,S001,C029,2024-03-30,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,2,1,True
R0307,S114,C006,2024-01-12,4,"Khóa học tuyệt vời, highly recommend.",4,3,1,True
R0308,S051,C031,2024-03-31,3,Không quá xuất sắc nhưng cũng không tệ.,1,4,4,True
R0309,S105,C013,2024-01-08,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,5,5,True
R0310,S099,C023,2024-03-25,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",4,4,1,False
R0311,S074,C013,2024-02-13,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,3,5,True
R0312,S056,C027,2024-03-18,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,2,4,True
R0313,S099,C014,2024-03-23,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,2,5,True
R0314,S032,C020,2024-02-22,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,1,1,True
R0315,S115,C014,2024-02-26,3,"Tạm ổn, phù hợp với người mới bắt đầu.",3,3,2,False
R0316,S054,C017,2024-03-20,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,1,4,3,False
R0317,S099,C031,2024-02-05,2,Nội dung chưa rõ ràng và hơi khó hiểu.,1,3,1,False
R0318,S075,C020,2024-02-02,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,4,2,True
R0319,S085,C034,2024-03-02,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,3,3,True
R0320,S076,C001,2024-03-26,5,"Khóa học tuyệt vời, highly recommend.",4,3,3,True
R0321,S028,C004,2024-03-03,3,Không quá xuất sắc nhưng cũng không tệ.,3,2,4,False
R0322,S018,C011,2024-02-22,2,Mình không hài lòng với khóa học này.,1,4,5,False
R0323,S014,C032,2024-03-21,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,5,1,True
R0324,S050,C025,2024-03-12,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,5,1,True
R0325,S050,C018,2024-03-30,1,Nội dung chưa rõ ràng và hơi khó hiểu.,2,3,3,False
R0326,S093,C001,2024-02-27,4,"Khóa học tuyệt vời, highly recommend.",5,4,5,True
R0327,S008,C011,2024-03-11,2,Chất lượng bài giảng chưa tốt.,5,1,2,False
R0328,S057,C030,2024-03-21,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,5,3,True
R0329,S028,C023,2024-01-21,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,3,4,False
R0330,S008,C023,2024-01-16,2,Mình không hài lòng với khóa học này.,1,3,3,False
R0331,S050,C025,2024-03-23,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,1,5,True
R0332,S090,C013,2024-01-15,2,"Trải nghiệm học không tốt, cần cải thiện.",4,4,4,False
R0333,S108,C021,2024-02-06,2,Nội dung chưa rõ ràng và hơi khó hiểu.,2,1,2,False
R0334,S069,C015,2024-03-30,1,Chất lượng bài giảng chưa tốt.,1,5,2,False
R0335,S057,C028,2024-01-25,2,Chất lượng bài giảng chưa tốt.,1,4,3,False
R0336,S047,C011,2024-02-27,2,Nội dung chưa rõ ràng và hơi khó hiểu.,2,5,5,False
R0337,S026,C034,2024-02-29,3,Không quá xuất sắc nhưng cũng không tệ.,3,5,2,False
R0338,S120,C021,2024-03-19,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,1,2,True
R0339,S017,C028,2024-03-03,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,4,4,False
R0340,S087,C004,2024-03-29,2,Nội dung chưa rõ ràng và hơi khó hiểu.,3,1,1,False
R0341,S004,C023,2024-02-18,3,"Tạm ổn, phù hợp với người mới bắt đầu.",2,5,4,False
R0342,S012,C009,2024-02-07,4,"Khóa học tuyệt vời, highly recommend.",5,4,5,True
R0343,S052,C009,2024-02-28,4,"Khóa học tuyệt vời, highly recommend.",3,4,1,True
R0344,S099,C015,2024-03-05,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,1,3,True
R0345,S012,C001,2024-01-25,4,"Khóa học tuyệt vời, highly recommend.",1,3,1,True
R0346,S028,C001,2024-03-25,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,1,4,True
R0347,S019,C002,2024-03-18,1,Nội dung chưa rõ ràng và hơi khó hiểu.,5,5,1,False
R0348,S090,C034,2024-02-07,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,2,5,True
R0349,S021,C017,2024-02-21,2,Khóa học chưa đáp ứng được kỳ vọng.,2,4,1,False
R0350,S051,C010,2024-03-31,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,3,4,True
R0351,S106,C033,2024-03-25,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,5,5,True
R0352,S016,C014,2024-03-01,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,2,1,True
R0353,S076,C029,2024-01-18,4,"Nội dung chi tiết, rõ ràng và thực tế.",4,4,1,True
R0354,S114,C002,2024-02-04,5,"Khóa học tuyệt vời, highly recommend.",5,1,2,True
R0355,S091,C030,2024-02-20,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,3,2,True
R0356,S028,C034,2024-03-06,1,Khóa học chưa đáp ứng được kỳ vọng.,4,5,4,False
R0357,S064,C007,2024-03-22,1,Khóa học chưa đáp ứng được kỳ vọng.,1,1,5,False
R0358,S063,C028,2024-03-18,2,Khóa học chưa đáp ứng được kỳ vọng.,1,2,1,False
R0359,S104,C009,2024-01-26,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,3,3,True
R0360,S103,C013,2024-02-12,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,2,1,True
R0361,S096,C019,2024-03-30,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,2,5,True
R0362,S115,C019,2024-01-12,2,Nội dung chưa rõ ràng và hơi khó hiểu.,5,3,1,False
R0363,S033,C002,2024-01-30,4,"Nội dung chi tiết, rõ ràng và thực tế.",5,2,3,True
R0364,S108,C025,2024-02-21,3,"Tạm ổn, phù hợp với người mới bắt đầu.",3,5,2,False
R0365,S015,C035,2024-02-29,2,Mình không hài lòng với khóa học này.,5,4,3,False
R0366,S031,C023,2024-02-02,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,3,3,True
R0367,S029,C032,2024-02-20,1,Chất lượng bài giảng chưa tốt.,5,3,3,False
R0368,S056,C005,2024-01-29,3,Không quá xuất sắc nhưng cũng không tệ.,3,5,4,True
R0369,S055,C013,2024-03-26,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,5,3,True
R0370,S110,C019,2024-03-11,3,"Tạm ổn, phù hợp với người mới bắt đầu.",5,2,1,False
R0371,S090,C018,2024-03-28,3,Học xong có thêm kiến thức nhưng chưa sâu.,3,4,5,False
R0372,S065,C008,2024-03-21,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,4,2,True
R0373,S081,C009,2024-03-06,4,"Khóa học tuyệt vời, highly recommend.",2,5,4,True
R0374,S006,C032,2024-03-18,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,3,3,True
R0375,S066,C023,2024-02-28,3,"Tạm ổn, phù hợp với người mới bắt đầu.",3,3,3,False
R0376,S044,C018,2024-03-26,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,5,4,True
R0377,S072,C021,2024-03-28,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,2,3,True
R0378,S007,C028,2024-03-06,1,Khóa học chưa đáp ứng được kỳ vọng.,2,5,1,False
R0379,S095,C035,2024-03-13,4,"Khóa học tuyệt vời, highly recommend.",4,3,1,True
R0380,S006,C009,2024-03-22,5,"Nội dung chi tiết, rõ ràng và thực tế.",2,2,1,True
R0381,S056,C022,2024-03-23,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,2,2,True
R0382,S103,C034,2024-02-04,2,Chất lượng bài giảng chưa tốt.,1,3,1,False
R0383,S081,C026,2024-01-10,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",5,4,5,True
R0384,S076,C019,2024-02-16,5,"Nội dung chi tiết, rõ ràng và thực tế.",4,3,2,True
R0385,S046,C024,2024-02-23,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,3,2,True
R0386,S079,C025,2024-03-20,5,"Nội dung chi tiết, rõ ràng và thực tế.",1,3,1,True
R0387,S116,C034,2024-03-25,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,4,3,True
R0388,S003,C031,2024-02-12,3,Không quá xuất sắc nhưng cũng không tệ.,1,5,5,False
R0389,S002,C033,2024-02-28,3,"Tạm ổn, phù hợp với người mới bắt đầu.",1,4,1,True
R0390,S074,C030,2024-02-26,2,Mình không hài lòng với khóa học này.,1,1,5,False
R0391,S098,C025,2024-03-12,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,3,4,True
R0392,S083,C028,2024-01-03,2,Khóa học chưa đáp ứng được kỳ vọng.,2,4,2,False
R0393,S008,C035,2024-01-19,3,"Tạm ổn, phù hợp với người mới bắt đầu.",4,1,3,False
R0394,S100,C010,2024-02-03,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,3,4,True
R0395,S056,C018,2024-03-20,2,"Trải nghiệm học không tốt, cần cải thiện.",1,2,3,False
R0396,S026,C004,2024-01-27,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,3,2,True
R0397,S014,C004,2024-02-06,5,"Khóa học tuyệt vời, highly recommend.",2,5,1,True
R0398,S099,C010,2024-02-16,2,"Trải nghiệm học không tốt, cần cải thiện.",1,3,2,False
R0399,S114,C008,2024-01-04,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",2,5,5,False
R0400,S053,C002,2024-01-16,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,4,2,True
R0401,S029,C032,2024-01-03,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,2,1,True
R0402,S049,C028,2024-03-07,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",4,3,1,False
R0403,S073,C027,2024-01-06,2,Chất lượng bài giảng chưa tốt.,4,2,2,False
R0404,S028,C034,2024-03-15,4,"Nội dung chi tiết, rõ ràng và thực tế.",1,4,2,True
R0405,S071,C023,2024-03-29,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,2,4,True
R0406,S057,C017,2024-03-14,5,"Khóa học tuyệt vời, highly recommend.",3,1,4,True
R0407,S021,C015,2024-01-25,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,2,3,True
R0408,S004,C033,2024-02-16,3,Không quá xuất sắc nhưng cũng không tệ.,2,3,3,True
R0409,S031,C034,2024-03-27,1,Chất lượng bài giảng chưa tốt.,4,5,5,False
R0410,S036,C026,2024-02-09,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,2,1,True
R0411,S064,C028,2024-01-23,3,"Tạm ổn, phù hợp với người mới bắt đầu.",2,1,2,False
R0412,S009,C013,2024-02-10,4,"Khóa học tuyệt vời, highly recommend.",2,5,3,True
R0413,S002,C023,2024-03-25,2,Khóa học chưa đáp ứng được kỳ vọng.,2,3,2,False
R0414,S074,C002,2024-03-22,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,1,3,True
R0415,S033,C033,2024-03-06,2,Nội dung chưa rõ ràng và hơi khó hiểu.,5,4,5,False
R0416,S028,C004,2024-02-29,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,3,5,True
R0417,S073,C006,2024-03-29,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,2,2,True
R0418,S057,C033,2024-01-02,1,Mình không hài lòng với khóa học này.,5,4,3,False
R0419,S075,C031,2024-03-21,1,Mình không hài lòng với khóa học này.,2,3,3,False
R0420,S057,C026,2024-03-23,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,5,5,True
R0421,S020,C017,2024-03-03,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,3,3,True
R0422,S115,C001,2024-02-29,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,1,3,True
R0423,S067,C027,2024-02-29,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,3,5,True
R0424,S038,C004,2024-02-21,2,Mình không hài lòng với khóa học này.,2,2,5,False
R0425,S015,C013,2024-03-02,3,Không quá xuất sắc nhưng cũng không tệ.,5,3,2,True
R0426,S017,C010,2024-01-18,5,"Nội dung chi tiết, rõ ràng và thực tế.",4,3,1,True
R0427,S036,C016,2024-02-18,2,"Trải nghiệm học không tốt, cần cải thiện.",5,5,1,False
R0428,S004,C001,2024-01-19,1,Chất lượng bài giảng chưa tốt.,1,2,4,False
R0429,S056,C035,2024-03-03,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,5,1,True
R0430,S098,C027,2024-03-17,1,Mình không hài lòng với khóa học này.,3,4,4,False
R0431,S119,C006,2024-02-11,1,Khóa học chưa đáp ứng được kỳ vọng.,4,2,4,False
R0432,S068,C032,2024-03-22,3,Học xong có thêm kiến thức nhưng chưa sâu.,5,2,2,False
R0433,S094,C012,2024-01-27,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,2,3,True
R0434,S104,C027,2024-03-01,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,4,1,True
R0435,S104,C028,2024-03-22,4,"Khóa học tuyệt vời, highly recommend.",3,4,3,True
R0436,S032,C013,2024-03-22,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,4,3,True
R0437,S075,C033,2024-01-16,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,4,1,True
R0438,S067,C007,2024-02-08,4,"Khóa học tuyệt vời, highly recommend.",3,2,5,True
R0439,S088,C012,2024-02-24,4,"Nội dung chi tiết, rõ ràng và thực tế.",5,4,2,True
R0440,S007,C005,2024-01-13,1,Chất lượng bài giảng chưa tốt.,2,3,2,False
R0441,S072,C005,2024-03-18,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,4,2,True
R0442,S020,C029,2024-03-30,1,Mình không hài lòng với khóa học này.,5,5,2,False
R0443,S089,C027,2024-02-24,1,Khóa học chưa đáp ứng được kỳ vọng.,5,5,3,False
R0444,S041,C024,2024-02-14,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,3,4,2,False
R0445,S088,C012,2024-02-06,1,Khóa học chưa đáp ứng được kỳ vọng.,3,1,1,False
R0446,S050,C013,2024-03-22,3,Không quá xuất sắc nhưng cũng không tệ.,5,5,2,False
R0447,S097,C018,2024-01-20,4,"Nội dung chi tiết, rõ ràng và thực tế.",5,4,3,True
R0448,S054,C011,2024-03-09,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,3,4,True
R0449,S014,C029,2024-03-28,2,Khóa học chưa đáp ứng được kỳ vọng.,4,3,2,False
R0450,S106,C018,2024-02-12,3,"Tạm ổn, phù hợp với người mới bắt đầu.",1,3,3,False
R0451,S063,C001,2024-02-10,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,4,1,True
R0452,S068,C027,2024-01-20,1,Khóa học chưa đáp ứng được kỳ vọng.,4,5,1,False
